标题,视频链接,封面图链接,时长,发布时间
29去頻延佇，鐘聲,//v.youku.com/v_show/id_XNTAxMjIxMTI0.html?playMode=pugv,"https://m.ykimg.com/054F040850F20C196A0A4471D0EC14FE?x-oss-process=image/resize,w_500",01:40,2013-1-13 09:12
40落井水底眠。汝陽三,//v.youku.com/v_show/id_XNTAxMTUzOTky.html?playMode=pugv,"https://m.ykimg.com/054F04085B31F67500000102380A7ADD?x-oss-process=image/resize,w_500",01:42,2013-1-13 00:41
38飲酒八僊歌,//v.youku.com/v_show/id_XNTAxMTUzMzI4.html?playMode=pugv,"https://m.ykimg.com/054F040850F1915B6A0A3F184EBA6749?x-oss-process=image/resize,w_500",00:56,2013-1-13 00:39
39如章騎馬如乘船，眼花,//v.youku.com/v_show/id_XNTAxMTUxOTcy.html?playMode=pugv,"https://m.ykimg.com/054F040850F190166A0A4364CC62D35D?x-oss-process=image/resize,w_500",01:22,2013-1-13 00:34
41斗始朝天。道逢麴車,//v.youku.com/v_show/id_XNTAxMTUwMzg4.html?playMode=pugv,"https://m.ykimg.com/054F040850F191526A0A496623D78B37?x-oss-process=image/resize,w_500",01:34,2013-1-13 00:28
43泉。左相日興費萬前,//v.youku.com/v_show/id_XNTAxMTQ2MjY0.html?playMode=pugv,"https://m.ykimg.com/054F040850F18E5C6A0A4265973E0F9E?x-oss-process=image/resize,w_500",01:37,2013-1-13 00:16
42口流涎。恨不移封向酒,//v.youku.com/v_show/id_XNTAxMTQ2MDcy.html?playMode=pugv,"https://m.ykimg.com/054F040850F18E1A6A0A4471BFE8E175?x-oss-process=image/resize,w_500",01:27,2013-1-13 00:16
44如長鯨吸百川。銜盃,//v.youku.com/v_show/id_XNTAxMTM1NDIw.html?playMode=pugv,"https://m.ykimg.com/054F040850F187606A0A41796A68BAFF?x-oss-process=image/resize,w_500",01:06,2013-1-12 23:46
46齋繡佛前。醉中往往愛,//v.youku.com/v_show/id_XNTAxMTM0MzAw.html?playMode=pugv,"https://m.ykimg.com/054F040850F186B86A0A4364CB8C5E16?x-oss-process=image/resize,w_500",01:23,2013-1-12 23:43
45樂聖稱避賢。蘇晉長,//v.youku.com/v_show/id_XNTAxMTMzMjM2.html?playMode=pugv,"https://m.ykimg.com/054F040850F186026A0A4B7BD815926C?x-oss-process=image/resize,w_500",01:13,2013-1-12 23:41
47逃禪。宗之瀟洒美少,//v.youku.com/v_show/id_XNTAxMTI3NzE2.html?playMode=pugv,"https://m.ykimg.com/054F040850F1824E6A0A41797E0F4645?x-oss-process=image/resize,w_500",01:15,2013-1-12 23:24
48年。酒酣白眼青天,//v.youku.com/v_show/id_XNTAxMTI0MTg4.html?playMode=pugv,"https://m.ykimg.com/054F040850F17FED6A0A4C6ED74A7DDA?x-oss-process=image/resize,w_500",00:59,2013-1-12 23:15
49皎如玉臨風前。李白一,//v.youku.com/v_show/id_XNTAxMTIwMTcy.html?playMode=pugv,"https://m.ykimg.com/054F040850F17D496A0A4A24938410E1?x-oss-process=image/resize,w_500",01:01,2013-1-12 23:13
50斗詩百篇。長安市上酒,//v.youku.com/v_show/id_XNTAxMTE4NDI4.html?playMode=pugv,"https://m.ykimg.com/054F040850F17C4F6A0A4B7BD88EE06A?x-oss-process=image/resize,w_500",00:58,2013-1-12 22:59
51家眠。天子呼來不上船。自,//v.youku.com/v_show/id_XNTAxMTE2MTU2.html?playMode=pugv,"https://m.ykimg.com/054F040850F17B336A0A3F184B15135B?x-oss-process=image/resize,w_500",01:01,2013-1-12 22:55
52稱臣是酒中仙。張旭,//v.youku.com/v_show/id_XNTAxMTA5OTg4.html?playMode=pugv,"https://m.ykimg.com/054F040850F177936A0A4E7309DF97B7?x-oss-process=image/resize,w_500",01:02,2013-1-12 22:39
54露頂王公前。揮毫,//v.youku.com/v_show/id_XNTAxMTA3ODYw.html?playMode=pugv,"https://m.ykimg.com/054F040850F1764C6A0A4820D3C29BF5?x-oss-process=image/resize,w_500",01:06,2013-1-12 22:35
53三盃草聖傳。脫帽,//v.youku.com/v_show/id_XNTAxMTA2OTA4.html?playMode=pugv,"https://m.ykimg.com/054F040850F175476A0A4B7BC8E178D2?x-oss-process=image/resize,w_500",00:44,2013-1-12 22:30
55落筆如雲煙。焦遂,//v.youku.com/v_show/id_XNTAxMTAyNDUy.html?playMode=pugv,"https://m.ykimg.com/054F040850F173196A0A4D2970CCF2E8?x-oss-process=image/resize,w_500",01:08,2013-1-12 22:20
56五斗方卓然。高談,//v.youku.com/v_show/id_XNTAxMDcxMzQ4.html?playMode=pugv,"https://m.ykimg.com/054F040850F1610D6A0A4179807D9B65?x-oss-process=image/resize,w_500",01:13,2013-1-12 21:03
57雄辨驚四筵。天啟,//v.youku.com/v_show/id_XNTAxMDY4NDg4.html?playMode=pugv,"https://m.ykimg.com/054F040850F15F8B6A0A3F1850DAF99A?x-oss-process=image/resize,w_500",01:24,2013-1-12 20:56
58丁卯春書。瑞圖,//v.youku.com/v_show/id_XNTAxMDY2MTI0.html?playMode=pugv,"https://m.ykimg.com/054F040850F15E1F6A0A4C6EF16C16C3?x-oss-process=image/resize,w_500",01:06,2013-1-12 20:50
书法-02于會稽山陰之蘭亭，修禊事,//v.youku.com/v_show/id_XNTAwOTY2NTM2.html?playMode=pugv,"https://m.ykimg.com/054F040850F1207F6A0A4D2963EDC0BA?x-oss-process=image/resize,w_500",05:19,2013-1-12 16:36
書法01永和九年，歲在癸丑，暮春之初，會,//v.youku.com/v_show/id_XNTAwOTY1MTM2.html?playMode=pugv,"https://m.ykimg.com/054F040850F11FD76A0A426595515C95?x-oss-process=image/resize,w_500",05:22,2013-1-12 16:34
04有崇山峻嶺，茂林修竹，又有清流激,//v.youku.com/v_show/id_XNTAwOTUxOTg0.html?playMode=pugv,"https://m.ykimg.com/054F040850F118F76A0A4265805AFB97?x-oss-process=image/resize,w_500",05:37,2013-1-12 16:06
03也。群賢畢至，少長咸集。此地,//v.youku.com/v_show/id_XNTAwOTUwOTA0.html?playMode=pugv,"https://m.ykimg.com/054F040850F118096A0A4179829349C5?x-oss-process=image/resize,w_500",04:31,2013-1-12 16:01
05湍，映帶左右，引以為流觴曲水，,//v.youku.com/v_show/id_XNTAwOTQ1MjQw.html?playMode=pugv,"https://m.ykimg.com/054F040850F1152B6A0A4820EAEB0A0B?x-oss-process=image/resize,w_500",05:25,2013-1-12 15:50
08是日也，天朗氣清，惠風和暢，仰,//v.youku.com/v_show/id_XNTAwOTI2NTUy.html?playMode=pugv,"https://m.ykimg.com/054F040850F10AD16A0A4471C27172B2?x-oss-process=image/resize,w_500",04:24,2013-1-12 15:05
09觀宇宙之大，俯察品類之盛，,//v.youku.com/v_show/id_XNTAwOTIzMzI0.html?playMode=pugv,"https://m.ykimg.com/054F040850F109356A0A4364C835F3FD?x-oss-process=image/resize,w_500",04:29,2013-1-12 14:58
06列坐其次。雖無絲竹管絃之,//v.youku.com/v_show/id_XNTAwOTIwNDQ4.html?playMode=pugv,"https://m.ykimg.com/054F040850F107A06A0A470A1F369FE4?x-oss-process=image/resize,w_500",04:30,2013-1-12 14:53
07盛，一觴一詠，亦足以暢敘幽情。,//v.youku.com/v_show/id_XNTAwOTA4NTQ4.html?playMode=pugv,"https://m.ykimg.com/054F040850F100D76A0A3F1856D950FE?x-oss-process=image/resize,w_500",04:25,2013-1-12 14:25
11娛，信可樂也。夫人之相與，俯仰,//v.youku.com/v_show/id_XNTAwODczNzU2.html?playMode=pugv,"https://m.ykimg.com/054F040850F0E9B06A0A4966226922CB?x-oss-process=image/resize,w_500",03:50,2013-1-12 12:51
10所以游目騁懷，足以極視聽之,//v.youku.com/v_show/id_XNTAwODY5NzY0.html?playMode=pugv,"https://m.ykimg.com/054F040850F0E6FA6A0A46165D4BBC29?x-oss-process=image/resize,w_500",04:09,2013-1-12 12:34
14趣舍萬殊，靜躁不同，當其欣,//v.youku.com/v_show/id_XNTAwODcwMDYw.html?playMode=pugv,"https://m.ykimg.com/054F040850F0E7336A0A417984F935D2?x-oss-process=image/resize,w_500",03:58,2013-1-12 12:34
12一世，或取諸懷抱，悟言一室之內，,//v.youku.com/v_show/id_XNTAwODYxNjIw.html?playMode=pugv,"https://m.ykimg.com/054F040850F0E0556A0A4364D705E1E6?x-oss-process=image/resize,w_500",03:33,2013-1-12 12:07
13或因寄所託，放浪形骸之外。雖,//v.youku.com/v_show/id_XNTAwODUzNzky.html?playMode=pugv,"https://m.ykimg.com/054F040850F0DB606A0A45297B43B11D?x-oss-process=image/resize,w_500",03:41,2013-1-12 11:45
16知老之將至。及其所之既倦，情,//v.youku.com/v_show/id_XNTAwODQ3MDA0.html?playMode=pugv,"https://m.ykimg.com/054F040850F0D6F06A0A461650C3B5CE?x-oss-process=image/resize,w_500",03:02,2013-1-12 11:24
15於所遇，暫得於己，快然自足，不,//v.youku.com/v_show/id_XNTAwODQ0NDY0.html?playMode=pugv,"https://m.ykimg.com/054F040850F0D59B6A0A4E730AA5BE52?x-oss-process=image/resize,w_500",03:22,2013-1-12 11:21
20期於盡。古人云︰「死生亦大矣。」豈,//v.youku.com/v_show/id_XNTAwODQzNzI0.html?playMode=pugv,"https://m.ykimg.com/054F040850F0D4F36A0A4B7BC0A2273C?x-oss-process=image/resize,w_500",02:37,2013-1-12 11:16
17隨事遷，感慨係之矣。向之所,//v.youku.com/v_show/id_XNTAwODM3MTcy.html?playMode=pugv,"https://m.ykimg.com/054F040850F0D0D46A0A3F1858437AD0?x-oss-process=image/resize,w_500",02:46,2013-1-12 10:58
18欣，俛仰之間，已為陳跡，猶不,//v.youku.com/v_show/id_XNTAwODMyMjky.html?playMode=pugv,"https://m.ykimg.com/054F040850F0CDAC6A0A46165F1DDD0A?x-oss-process=image/resize,w_500",02:48,2013-1-12 10:43
19能不以之興懷。況修短隨化，終,//v.youku.com/v_show/id_XNTAwODMwODUy.html?playMode=pugv,"https://m.ykimg.com/054F040850F0CCE36A0A4C6EEEDBF089?x-oss-process=image/resize,w_500",03:17,2013-1-12 10:42
21不痛哉！每覽昔人興感之由，,//v.youku.com/v_show/id_XNTAwODI1NzI4.html?playMode=pugv,"https://m.ykimg.com/054F040850F0C9C26A0A4C6EF4C2A657?x-oss-process=image/resize,w_500",02:57,2013-1-12 10:30
23能喻之於懷。固知一死生為虛,//v.youku.com/v_show/id_XNTAwODIxNDE2.html?playMode=pugv,"https://m.ykimg.com/054F040850F0C6836A0A400DF7421989?x-oss-process=image/resize,w_500",02:30,2013-1-12 10:14
22若合一契，未嘗不臨文嗟悼，不,//v.youku.com/v_show/id_XNTAwODE4NjQ0.html?playMode=pugv,"https://m.ykimg.com/054F040850F0C4446A0A4364C932B4E5?x-oss-process=image/resize,w_500",02:47,2013-1-12 10:08
24誕，齊彭殤為妄作，後之視今，,//v.youku.com/v_show/id_XNTAwODE3ODQ0.html?playMode=pugv,"https://m.ykimg.com/054F040850F0C38F6A0A4364D8208A1D?x-oss-process=image/resize,w_500",03:11,2013-1-12 10:04
25亦猶今之視昔，悲夫！故列,//v.youku.com/v_show/id_XNTAwODEzOTA0.html?playMode=pugv,"https://m.ykimg.com/054F040850F0BF256A0A4820EA4FE695?x-oss-process=image/resize,w_500",02:07,2013-1-12 09:43
28者，亦將有感於斯文。,//v.youku.com/v_show/id_XNTAwODEzNTU2.html?playMode=pugv,"https://m.ykimg.com/054F040850F0BEB56A0A4364D321777D?x-oss-process=image/resize,w_500",01:59,2013-1-12 09:41
26敘時人，錄其所述，雖世殊事,//v.youku.com/v_show/id_XNTAwODExMjg4.html?playMode=pugv,"https://m.ykimg.com/054F040850F0BCA86A0A4364D34417F4?x-oss-process=image/resize,w_500",02:51,2013-1-12 09:31
27異，所以興懷，其致一也。後之攬,//v.youku.com/v_show/id_XNTAwODA5MTc2.html?playMode=pugv,"https://m.ykimg.com/054F040850F0BA116A0A452989DB0D33?x-oss-process=image/resize,w_500",02:52,2013-1-12 09:20
智永《真草千字文》099徘徊瞻眺孤陋寡聞愚蒙,//v.youku.com/v_show/id_XNTAwODA1OTIw.html?playMode=pugv,"https://m.ykimg.com/054F040850F0B7E56A0A4F19632CD36F?x-oss-process=image/resize,w_500",08:01,2013-1-12 09:14
智永《真草千字文》098引領俯仰廊廟束帶矜莊,//v.youku.com/v_show/id_XNTAwODAzNTY4.html?playMode=pugv,"https://m.ykimg.com/054F040850F0B5E66A0A4179845F9E90?x-oss-process=image/resize,w_500",07:15,2013-1-12 09:05
智永《真草千字文》100等誚謂語助者焉哉乎也,//v.youku.com/v_show/id_XNTAwODAzMzc2.html?playMode=pugv,"https://m.ykimg.com/054F040850F0B5CB6A0A4F19453515E2?x-oss-process=image/resize,w_500",07:22,2013-1-12 09:05
智永《真草千字文》070察理鑒貌辨色貽厥嘉猷,//v.youku.com/v_show/id_XNTAwNzg3NzQw.html?playMode=pugv,"https://m.ykimg.com/054F040850F0A03E6A0A46165FD771AB?x-oss-process=image/resize,w_500",04:55,2013-1-12 07:32
智永《真草千字文》068黜陟孟軻敦素史魚秉直,//v.youku.com/v_show/id_XNTAwNzg3NTYw.html?playMode=pugv,"https://m.ykimg.com/054F040850F09FA36A0A4966076EDDF6?x-oss-process=image/resize,w_500",04:06,2013-1-12 07:28
智永《真草千字文》069庶幾中庸勞謙謹敕聆音,//v.youku.com/v_show/id_XNTAwNzg3MTg4.html?playMode=pugv,"https://m.ykimg.com/054F040850F09ED06A0A4D2981BCD8E2?x-oss-process=image/resize,w_500",04:20,2013-1-12 07:23
智永《真草千字文》071勉其祗植省躬譏誡寵增,//v.youku.com/v_show/id_XNTAwNzgzNTky.html?playMode=pugv,"https://m.ykimg.com/054F040850F095106A0A4D29754D1432?x-oss-process=image/resize,w_500",04:25,2013-1-12 06:42
智永《真草千字文》073兩疏見機解組誰逼索居,//v.youku.com/v_show/id_XNTAwNzgyOTI0.html?playMode=pugv,"https://m.ykimg.com/054F040850F093366A0A4471C8849125?x-oss-process=image/resize,w_500",03:57,2013-1-12 06:37
智永《真草千字文》072抗極殆辱近恥林皋幸即,//v.youku.com/v_show/id_XNTAwNzgyNDE2.html?playMode=pugv,"https://m.ykimg.com/054F040850F092016A0A470A256AFAD7?x-oss-process=image/resize,w_500",03:43,2013-1-12 06:28
智永《真草千字文》074閒處沉默寂寥求古尋論,//v.youku.com/v_show/id_XNTAwNzgwMjY4.html?playMode=pugv,"https://m.ykimg.com/054F040850F08B856A0A470A276D9BF7?x-oss-process=image/resize,w_500",03:57,2013-1-12 06:06
智永《真草千字文》076歡招渠荷的歷園莽抽條,//v.youku.com/v_show/id_XNTAwNzc5OTAw.html?playMode=pugv,"https://m.ykimg.com/054F040850F08A746A0A470A1C44B40F?x-oss-process=image/resize,w_500",04:54,2013-1-12 05:57
智永《真草千字文》075散慮逍遙欣奏累遣感謝,//v.youku.com/v_show/id_XNTAwNzc3NDY0.html?playMode=pugv,"https://m.ykimg.com/054F040850F083A66A0A400E0D10D2AB?x-oss-process=image/resize,w_500",04:09,2013-1-12 05:27
智永《真草千字文》078委翳落葉飄颯游鯤獨運,//v.youku.com/v_show/id_XNTAwNzc1OTcy.html?playMode=pugv,"https://m.ykimg.com/054F040850F07FF66A0A49661B11A6BC?x-oss-process=image/resize,w_500",07:56,2013-1-12 05:17
智永《真草千字文》077枇杷晚翠梧桐早凋陳根,//v.youku.com/v_show/id_XNTAwNzc0NDc2.html?playMode=pugv,"https://m.ykimg.com/054F02015AFEE387ADA4C71AC2079B0E?x-oss-process=image/resize,w_500",04:37,2013-1-12 05:00
智永《真草千字文》079凌摩絳霄耽讀玩市寓目,//v.youku.com/v_show/id_XNTAwNzcyMzgw.html?playMode=pugv,"https://m.ykimg.com/054F040850F076CE6A0A4471D0141CD3?x-oss-process=image/resize,w_500",06:32,2013-1-12 04:33
智永《真草千字文》082烹宰饑厭糟糠親戚故舊,//v.youku.com/v_show/id_XNTAwNzcwMDky.html?playMode=pugv,"https://m.ykimg.com/054F040850F070F86A0A4D296B9BF7FD?x-oss-process=image/resize,w_500",05:38,2013-1-12 04:08
智永《真草千字文》080囊箱易輶攸畏屬耳垣牆,//v.youku.com/v_show/id_XNTAwNzY5MzQ4.html?playMode=pugv,"https://m.ykimg.com/054F040850F06F8F6A0A4820EA1E4CBF?x-oss-process=image/resize,w_500",06:20,2013-1-12 04:02
智永《真草千字文》081具膳餐飯適口充腸飽飫,//v.youku.com/v_show/id_XNTAwNzY2MTEy.html?playMode=pugv,"https://m.ykimg.com/054F040850F0682D6A0A41797867BB06?x-oss-process=image/resize,w_500",05:00,2013-1-12 03:31
智永《真草千字文》083老少異糧妾御績紡侍巾,//v.youku.com/v_show/id_XNTAwNzYyNzgw.html?playMode=pugv,"https://m.ykimg.com/054F040850F061D66A0A4C6EF059018E?x-oss-process=image/resize,w_500",04:40,2013-1-12 03:05
智永《真草千字文》084帷房紈扇圓潔銀燭煒煌,//v.youku.com/v_show/id_XNTAwNzYwNTgw.html?playMode=pugv,"https://m.ykimg.com/054F040850F05DDA6A0A4B7BD5D6BE77?x-oss-process=image/resize,w_500",04:47,2013-1-12 02:48
智永《真草千字文》085晝眠夕寐藍筍象床弦歌,//v.youku.com/v_show/id_XNTAwNzU2NDI0.html?playMode=pugv,"https://m.ykimg.com/054F040850F0587A6A0A4820EA6FE40A?x-oss-process=image/resize,w_500",04:31,2013-1-12 02:24
智永《真草千字文》086酒宴接杯舉觴矯手頓足,//v.youku.com/v_show/id_XNTAwNzU1Njg4.html?playMode=pugv,"https://m.ykimg.com/054F040850F057C16A0A426594787CCB?x-oss-process=image/resize,w_500",05:35,2013-1-12 02:21
智永《真草千字文》088烝嘗稽顙再拜悚懼恐惶,//v.youku.com/v_show/id_XNTAwNzQ2NTQ0.html?playMode=pugv,"https://m.ykimg.com/054F040850F04DAC6A0A4D297B405476?x-oss-process=image/resize,w_500",05:01,2013-1-12 01:42
智永《真草千字文》089箋牒簡要顧答審詳骸垢,//v.youku.com/v_show/id_XNTAwNzQ1Nzk2.html?playMode=pugv,"https://m.ykimg.com/054F040850F04CF86A0A426592738203?x-oss-process=image/resize,w_500",04:52,2013-1-12 01:34
智永《真草千字文》087悅豫且康嫡後嗣續祭祀,//v.youku.com/v_show/id_XNTAwNzQyOTI0.html?playMode=pugv,"https://m.ykimg.com/054F040850F04A9E6A0A4E7313237A55?x-oss-process=image/resize,w_500",05:10,2013-1-12 01:25
智永《真草千字文》090想浴執熱願涼驢騾犢特,//v.youku.com/v_show/id_XNTAwNzM1MzQ0.html?playMode=pugv,"https://m.ykimg.com/054F040850F042D86A0A4F19506840F7?x-oss-process=image/resize,w_500",04:28,2013-1-12 00:56
智永《真草千字文》091駭躍超驤誅斬賊盜捕獲,//v.youku.com/v_show/id_XNTAwNzMwMjgw.html?playMode=pugv,"https://m.ykimg.com/054F040850F03DC26A0A4966214DD3C1?x-oss-process=image/resize,w_500",04:31,2013-1-12 00:31
智永《真草千字文》092叛亡布射僚丸嵇琴阮嘯,//v.youku.com/v_show/id_XNTAwNzI4Mzky.html?playMode=pugv,"https://m.ykimg.com/054F040850F03BAA6A0A4820E95861A3?x-oss-process=image/resize,w_500",03:34,2013-1-12 00:21
智永《真草千字文》096朗曜璇璣懸斡晦魄環照,//v.youku.com/v_show/id_XNTAwNzE3NjEy.html?playMode=pugv,"https://m.ykimg.com/054F040850F033086A0A4B7BC27E8E56?x-oss-process=image/resize,w_500",06:36,2013-1-11 23:44
智永《真草千字文》093恬筆倫紙鈞巧任釣釋紛,//v.youku.com/v_show/id_XNTAwNzE3NjIw.html?playMode=pugv,"https://m.ykimg.com/054F040850F032C76A0A3F1858DD8DB7?x-oss-process=image/resize,w_500",04:21,2013-1-11 23:43
智永《真草千字文》094利俗並皆佳妙毛施淑姿,//v.youku.com/v_show/id_XNTAwNzE3NTQ0.html?playMode=pugv,"https://m.ykimg.com/054F040850F032B36A0A41796D9F4544?x-oss-process=image/resize,w_500",03:54,2013-1-11 23:43
智永《真草千字文》095工顰妍笑年矢每催曦暉,//v.youku.com/v_show/id_XNTAwNzAxODI0.html?playMode=pugv,"https://m.ykimg.com/054F040850F028A06A0A4364D6D60E9B?x-oss-process=image/resize,w_500",03:59,2013-1-11 23:01
智永《真草千字文》097指薪修祜永綏吉劭矩步,//v.youku.com/v_show/id_XNTAwNzAwMjcy.html?playMode=pugv,"https://m.ykimg.com/054F040850F0280D6A0A4364B9DCAA56?x-oss-process=image/resize,w_500",06:42,2013-1-11 22:58
智永《真草千字文》006巨闕珠稱夜光果珍李柰,//v.youku.com/v_show/id_XNTAwNjc1MzMy.html?playMode=pugv,"https://m.ykimg.com/054F040850EECD596A0A4364BF577FD8?x-oss-process=image/resize,w_500",04:48,2013-1-11 21:46
智永《真草千字文》041堅持雅操好爵自縻都邑,//v.youku.com/v_show/id_XNTAwNTU1OTI0.html?playMode=pugv,"https://m.ykimg.com/054F040850EFD24D6A0A4471C9A8BB8F?x-oss-process=image/resize,w_500",04:02,2013-1-11 16:55
智永《真草千字文》038隱惻造次弗離節義廉退,//v.youku.com/v_show/id_XNTAwNTU1OTky.html?playMode=pugv,"https://m.ykimg.com/054F040850EFD28E6A0A4820E724FB00?x-oss-process=image/resize,w_500",04:42,2013-1-11 16:52
智永《真草千字文》039顛沛匪虧性靜情逸心動,//v.youku.com/v_show/id_XNTAwNTQ4ODk2.html?playMode=pugv,"https://m.ykimg.com/054F040850EFCEBB6A0A4B7BD3CFF111?x-oss-process=image/resize,w_500",04:14,2013-1-11 16:35
智永《真草千字文》040神疲守真誌滿逐物意移,//v.youku.com/v_show/id_XNTAwNTM4MTg0.html?playMode=pugv,"https://m.ykimg.com/054F040850EFC8E66A0A4820E764A375?x-oss-process=image/resize,w_500",03:49,2013-1-11 16:16
智永《真草千字文》042華夏東西二京背邙面洛,//v.youku.com/v_show/id_XNTAwNTI4NDEy.html?playMode=pugv,"https://m.ykimg.com/054F040850EFC4916A0A4B7BD83D4606?x-oss-process=image/resize,w_500",03:31,2013-1-11 15:52
智永《真草千字文》043浮渭據涇宮殿盤鬱樓觀,//v.youku.com/v_show/id_XNTAwNTIwNTc2.html?playMode=pugv,"https://m.ykimg.com/054F040850EFC10D6A0A4E730F38EFD1?x-oss-process=image/resize,w_500",05:32,2013-1-11 15:38
智永《真草千字文》044飛驚圖寫禽獸畫彩仙靈,//v.youku.com/v_show/id_XNTAwNTE5MTY0.html?playMode=pugv,"https://m.ykimg.com/054F040850EFC0796A0A3F1851AEA45D?x-oss-process=image/resize,w_500",05:16,2013-1-11 15:35
智永《真草千字文》045丙舍傍啟甲帳對楹肆筵,//v.youku.com/v_show/id_XNTAwNTA3NTA0.html?playMode=pugv,"https://m.ykimg.com/054F040850EFBAFF6A0A3F1854D5B86B?x-oss-process=image/resize,w_500",04:10,2013-1-11 15:12
智永《真草千字文》046設席鼓瑟吹笙升階納陛,//v.youku.com/v_show/id_XNTAwNDk0NzA4.html?playMode=pugv,"https://m.ykimg.com/054F040850EFB4A76A0A45298A2CE68C?x-oss-process=image/resize,w_500",03:36,2013-1-11 14:44
智永《真草千字文》048承明既集墳典亦聚群英,//v.youku.com/v_show/id_XNTAwNDkxMjE2.html?playMode=pugv,"https://m.ykimg.com/054F040850EFB31F6A0A470A1977BCC5?x-oss-process=image/resize,w_500",05:01,2013-1-11 14:38
智永《真草千字文》047弁轉疑星右通廣內左達,//v.youku.com/v_show/id_XNTAwNDc5MDI0.html?playMode=pugv,"https://m.ykimg.com/054F040850EFAC706A0A4B7BD767D313?x-oss-process=image/resize,w_500",03:41,2013-1-11 14:09
智永《真草千字文》050將相路俠槐卿戶封八縣,//v.youku.com/v_show/id_XNTAwNDc4MTA4.html?playMode=pugv,"https://m.ykimg.com/054F040850EFAC006A0A4364D791AA57?x-oss-process=image/resize,w_500",04:27,2013-1-11 14:08
智永《真草千字文》049杜稿鐘隸漆書壁經府羅,//v.youku.com/v_show/id_XNTAwNDY3Mzg0.html?playMode=pugv,"https://m.ykimg.com/054F040850EFA5DD6A0A461664312828?x-oss-process=image/resize,w_500",05:24,2013-1-11 13:43
智永《真草千字文》052振纓世祿侈富車駕肥輕,//v.youku.com/v_show/id_XNTAwNDUzOTY4.html?playMode=pugv,"https://m.ykimg.com/054F040850EF9E106A0A470A1F2A66C7?x-oss-process=image/resize,w_500",04:56,2013-1-11 13:08
智永《真草千字文》051家給千兵高冠陪輦驅轂,//v.youku.com/v_show/id_XNTAwNDUxNzg4.html?playMode=pugv,"https://m.ykimg.com/054F040850EF9CC66A0A3F1857A3D8B7?x-oss-process=image/resize,w_500",04:40,2013-1-11 13:04
智永《真草千字文》053策功茂實勒碑刻銘磻溪,//v.youku.com/v_show/id_XNTAwNDQ4MTMy.html?playMode=pugv,"https://m.ykimg.com/054F040850EF9A626A0A4D2973559414?x-oss-process=image/resize,w_500",04:51,2013-1-11 12:54
